quantity,days_remaining,machine_availability,labour_availability,material_delay_days,base_capacity,required_daily_output,capacity_ratio,risk_class
3206,30,0.7,0.8,2,250.0,106.86666666666666,0.8178571428571428,MEDIUM
314,15,0.7,0.8,2,325.0,20.933333333333334,0.1327134404057481,MEDIUM
1651,16,0.8500000000000001,0.9000000000000001,2,350.0,103.1875,0.4404428438041882,LOW
3067,10,0.8,0.8500000000000001,5,275.0,306.7,3.2802139037433147,HIGH
296,4,0.8,0.8500000000000001,6,300.0,74.0,1.4509803921568625,HIGH
1536,3,0.8500000000000001,0.7,3,275.0,512.0,9.387318563789153,HIGH
593,29,1.0000000000000002,0.8,5,300.0,20.448275862068964,0.10295138888888886,MEDIUM
1891,8,0.9500000000000002,0.75,4,300.0,236.375,2.211695906432748,HIGH
2217,12,1.0000000000000002,0.7,5,275.0,184.75,1.6452690166975878,HIGH
2388,16,0.8500000000000001,0.7,1,275.0,149.25,0.9729564553093965,MEDIUM
1992,15,0.8500000000000001,0.75,3,250.0,132.8,1.0415686274509801,MEDIUM
1010,18,0.75,0.9500000000000002,2,325.0,56.111111111111114,0.272604588394062,MEDIUM
3321,12,0.75,0.7,3,250.0,276.75,2.8114285714285714,HIGH
3393,14,0.8500000000000001,1.0000000000000002,1,350.0,242.35714285714286,0.8773109243697476,MEDIUM
865,9,0.9500000000000002,0.75,0,300.0,96.11111111111111,0.4496426250812215,MEDIUM
1264,27,0.7,0.7,4,275.0,46.81481481481482,0.40784060659837057,MEDIUM
1786,4,0.7,0.8500000000000001,1,325.0,446.5,3.078646843352726,HIGH
2825,17,0.9500000000000002,0.9000000000000001,0,325.0,166.1764705882353,0.5980259850228888,LOW
3485,5,0.75,0.9500000000000002,5,350.0,697.0,13.974937343358393,HIGH
2541,10,0.9000000000000001,0.8,5,350.0,254.1,2.016666666666666,HIGH
1079,3,0.8,0.8500000000000001,5,325.0,359.6666666666667,4.88235294117647,HIGH
3168,5,1.0000000000000002,0.75,4,350.0,633.6,12.068571428571426,HIGH
515,21,0.9000000000000001,0.75,3,275.0,24.523809523809526,0.15413393191170965,MEDIUM
2615,14,1.0000000000000002,0.8,6,275.0,186.78571428571428,1.4857954545454541,HIGH
3145,21,1.0000000000000002,0.8500000000000001,0,350.0,149.76190476190476,0.5034013605442176,LOW
1595,21,0.8500000000000001,0.8500000000000001,5,300.0,75.95238095238095,0.4599192618223759,MEDIUM
526,16,0.8500000000000001,0.9000000000000001,2,350.0,32.875,0.14032279578498058,LOW
1294,17,0.9000000000000001,1.0000000000000002,4,325.0,76.11764705882354,0.34030243261012477,MEDIUM
2535,4,0.8500000000000001,0.9500000000000002,3,325.0,633.75,9.6594427244582,HIGH
550,30,1.0000000000000002,0.9000000000000001,1,300.0,18.333333333333332,0.07024265644955296,LOW
470,21,0.7,0.7,1,250.0,22.38095238095238,0.19183673469387758,MEDIUM
2878,20,0.9500000000000002,0.8,1,300.0,143.9,0.6643582640812556,MEDIUM
3472,24,0.8500000000000001,0.8500000000000001,5,250.0,144.66666666666666,1.011691859406301,MEDIUM
1352,27,1.0000000000000002,0.9000000000000001,1,350.0,50.074074074074076,0.16507936507936502,LOW
1487,14,0.75,1.0000000000000002,6,275.0,106.21428571428571,0.9012121212121209,MEDIUM
589,3,0.75,0.8,3,325.0,196.33333333333334,3.0205128205128204,HIGH
1253,30,0.8,0.9000000000000001,0,325.0,41.766666666666666,0.17849002849002846,MEDIUM
3496,11,0.9000000000000001,0.8500000000000001,3,275.0,317.8181818181818,2.0772430184194883,HIGH
2191,14,1.0000000000000002,0.75,1,300.0,156.5,0.7490598290598289,MEDIUM
368,19,0.9000000000000001,0.8500000000000001,1,250.0,19.36842105263158,0.10689905591866372,LOW
886,15,0.8500000000000001,0.9500000000000002,4,325.0,59.06666666666667,0.3069129013401458,MEDIUM
1173,16,0.8,0.7,6,275.0,73.3125,0.7616883116883116,MEDIUM
1628,7,0.75,1.0000000000000002,4,275.0,232.57142857142858,2.6311111111111103,HIGH
444,8,0.75,0.8,6,350.0,55.5,1.0571428571428572,MEDIUM
1602,27,0.8,1.0000000000000002,3,325.0,59.333333333333336,0.25673076923076915,MEDIUM
971,17,0.7,1.0000000000000002,3,300.0,57.11764705882353,0.33027210884353736,MEDIUM
2597,6,1.0000000000000002,0.9000000000000001,0,350.0,432.8333333333333,1.3740740740740736,HIGH
2717,13,0.9000000000000001,0.9500000000000002,2,250.0,209.0,1.1555555555555552,HIGH
558,11,0.7,0.7,3,300.0,50.72727272727273,0.4744897959183674,MEDIUM
2324,3,0.8500000000000001,0.9000000000000001,4,325.0,774.6666666666666,9.347410759175462,HIGH
1900,16,0.8500000000000001,1.0000000000000002,1,275.0,118.75,0.5418894830659535,LOW
713,5,0.8,0.8500000000000001,4,325.0,142.6,3.2262443438914024,HIGH
885,21,1.0000000000000002,0.8,0,350.0,42.142857142857146,0.15051020408163263,MEDIUM
2135,21,0.8500000000000001,0.8500000000000001,5,350.0,101.66666666666667,0.5276816608996538,MEDIUM
752,13,0.8,0.9000000000000001,4,275.0,57.84615384615385,0.42199775533108863,MEDIUM
1512,16,0.75,0.8500000000000001,6,275.0,94.5,0.8624598930481281,MEDIUM
781,17,0.9000000000000001,0.7,1,250.0,45.94117647058823,0.30992063492063493,MEDIUM
1718,14,0.8500000000000001,0.8,1,350.0,122.71428571428571,0.555268261150614,MEDIUM
2888,14,1.0000000000000002,0.75,2,300.0,206.28571428571428,1.0696296296296293,MEDIUM
2543,30,0.9000000000000001,0.9500000000000002,0,350.0,84.76666666666667,0.2832637148426621,LOW
627,3,0.9500000000000002,0.7,1,300.0,209.0,1.5714285714285712,HIGH
3168,28,0.7,0.9000000000000001,6,325.0,113.14285714285714,0.7032967032967034,MEDIUM
822,5,1.0000000000000002,1.0000000000000002,0,350.0,164.4,0.4697142857142856,LOW
592,26,0.9500000000000002,0.75,6,275.0,22.76923076923077,0.1510685805422647,MEDIUM
3151,4,0.8500000000000001,0.8,6,250.0,787.75,18.535294117647055,HIGH
1292,15,0.8500000000000001,0.8500000000000001,5,350.0,86.13333333333334,0.5109243697478989,MEDIUM
729,3,0.8500000000000001,0.8500000000000001,1,325.0,243.0,1.5523023689113649,HIGH
3062,10,0.9500000000000002,0.9500000000000002,1,250.0,306.2,1.5079101261926742,HIGH
3188,13,0.8500000000000001,0.8,2,275.0,245.23076923076923,1.5498298492950897,HIGH
2194,11,1.0000000000000002,0.8500000000000001,0,300.0,199.45454545454547,0.7821746880570408,LOW
898,8,0.7,0.9000000000000001,5,325.0,112.25,1.461945461945462,HIGH
2256,15,0.7,0.8500000000000001,4,250.0,150.4,1.3787624140565315,HIGH
1020,6,0.8,0.8500000000000001,2,250.0,170.0,1.4999999999999998,HIGH
1206,25,0.9500000000000002,0.8500000000000001,0,275.0,48.24,0.2172361384745285,LOW
1885,6,0.8,0.9000000000000001,5,250.0,314.1666666666667,10.472222222222221,HIGH
700,14,1.0000000000000002,0.9500000000000002,0,300.0,50.0,0.175438596491228,LOW
2861,19,0.9000000000000001,0.75,1,350.0,150.57894736842104,0.6727807172251615,MEDIUM
272,30,0.7,0.8500000000000001,6,325.0,9.066666666666666,0.05860805860805861,MEDIUM
1998,24,0.9000000000000001,1.0000000000000002,6,250.0,83.25,0.4933333333333331,MEDIUM
1782,22,0.9500000000000002,0.8500000000000001,2,275.0,81.0,0.4012383900928791,LOW
792,16,1.0000000000000002,0.75,2,300.0,49.5,0.25142857142857133,MEDIUM
1172,29,0.7,0.9000000000000001,1,350.0,40.41379310344828,0.18982831227729186,MEDIUM
2238,21,0.9000000000000001,0.9000000000000001,3,325.0,106.57142857142857,0.47230136119024985,MEDIUM
955,3,0.9000000000000001,0.7,3,300.0,318.3333333333333,5.052910052910052,HIGH
1313,22,0.9500000000000002,0.9500000000000002,6,250.0,59.68181818181818,0.3637119113573406,MEDIUM
1167,6,0.8,0.9000000000000001,2,250.0,194.5,1.6208333333333331,HIGH
2037,10,0.7,0.8500000000000001,2,275.0,203.7,1.5561497326203206,HIGH
2885,17,0.8,0.8,4,275.0,169.7058823529412,1.2609265734265735,HIGH
1471,8,0.9000000000000001,1.0000000000000002,2,275.0,183.875,0.9905723905723902,MEDIUM
2512,20,0.9500000000000002,0.7,3,275.0,125.6,0.808009328133167,MEDIUM
2255,22,0.75,1.0000000000000002,4,350.0,102.5,0.47724867724867714,MEDIUM
1388,8,0.8,1.0000000000000002,3,250.0,173.5,1.3879999999999997,HIGH
1346,5,0.9500000000000002,0.9500000000000002,2,325.0,269.2,1.529654094751047,HIGH
2268,5,0.9000000000000001,0.7,1,250.0,453.6,3.6,HIGH
1093,4,0.75,0.9000000000000001,1,350.0,273.25,1.5421516754850086,HIGH
2159,24,0.9500000000000002,0.7,5,325.0,89.95833333333333,0.5257678609479163,MEDIUM
2829,4,0.9500000000000002,0.7,0,300.0,707.25,3.5451127819548867,HIGH
1485,22,0.7,0.75,1,325.0,67.5,0.4144427001569859,MEDIUM
1121,12,0.7,0.8,0,250.0,93.41666666666667,0.6672619047619048,MEDIUM
2290,11,0.8500000000000001,0.9000000000000001,0,250.0,208.1818181818182,1.0885323826500295,MEDIUM
3034,26,0.9000000000000001,0.75,2,350.0,116.6923076923077,0.5350970017636684,MEDIUM
2763,22,0.75,0.9000000000000001,6,300.0,125.5909090909091,0.8527777777777776,MEDIUM
1779,24,0.8500000000000001,0.7,1,325.0,74.125,0.39998875804502393,MEDIUM
1939,15,0.75,0.9000000000000001,0,325.0,129.26666666666668,0.5892497625830959,MEDIUM
1531,27,1.0000000000000002,0.9500000000000002,3,275.0,56.7037037037037,0.24417862838915458,MEDIUM
970,5,1.0000000000000002,1.0000000000000002,3,275.0,194.0,1.763636363636363,HIGH
2317,9,0.8500000000000001,0.75,2,300.0,257.44444444444446,1.7307189542483659,HIGH
3429,21,1.0000000000000002,0.75,6,250.0,163.28571428571428,1.2191999999999996,HIGH
1141,18,0.7,0.75,5,300.0,63.388888888888886,0.5572649572649573,MEDIUM
3029,5,0.9500000000000002,0.8,4,275.0,605.8,14.492822966507173,HIGH
2416,16,0.8,0.9500000000000002,5,275.0,151.0,1.0508916920400173,MEDIUM
653,28,0.7,0.75,2,300.0,23.321428571428573,0.15946275946275948,MEDIUM
1254,8,0.75,0.7,2,300.0,156.75,1.326984126984127,HIGH
638,22,1.0000000000000002,1.0000000000000002,5,275.0,29.0,0.13647058823529407,MEDIUM
3119,23,0.8500000000000001,0.9500000000000002,0,325.0,135.6086956521739,0.516727585242863,LOW
3160,6,1.0000000000000002,0.75,0,300.0,526.6666666666666,2.34074074074074,HIGH
569,29,0.9000000000000001,0.9500000000000002,5,275.0,19.620689655172413,0.10083289030657448,MEDIUM
902,13,0.9500000000000002,1.0000000000000002,5,275.0,69.38461538461539,0.43157894736842084,MEDIUM
1449,23,0.8,0.8500000000000001,4,300.0,63.0,0.3738390092879256,MEDIUM
3151,4,0.8500000000000001,0.75,0,250.0,787.75,4.9427450980392145,HIGH
2295,8,0.9000000000000001,0.9000000000000001,1,275.0,286.875,1.4718614718614713,HIGH
1852,30,1.0000000000000002,0.9500000000000002,4,350.0,61.733333333333334,0.21422787738577204,MEDIUM
1312,10,0.7,0.8,1,250.0,131.2,1.0412698412698411,MEDIUM
3479,28,0.8500000000000001,1.0000000000000002,5,250.0,124.25,0.7118158567774934,MEDIUM
1989,17,0.8500000000000001,0.75,2,300.0,117.0,0.6933333333333332,MEDIUM
3067,29,1.0000000000000002,0.9000000000000001,1,350.0,105.75862068965517,0.34773242630385476,LOW
377,29,1.0000000000000002,0.9000000000000001,2,350.0,13.0,0.04432686654908876,LOW
3468,29,0.9000000000000001,0.9500000000000002,1,300.0,119.58620689655173,0.48287385129490373,LOW
1501,29,0.8,0.7,6,350.0,51.758620689655174,0.332963620230701,MEDIUM
2798,19,0.9500000000000002,0.7,3,275.0,147.26315789473685,0.9562542720437456,MEDIUM
2804,18,0.8,0.8500000000000001,3,250.0,155.77777777777777,1.0996078431372547,MEDIUM
256,23,0.7,0.8,2,350.0,11.130434782608695,0.062196307094266275,MEDIUM
1735,11,0.8500000000000001,0.9000000000000001,5,275.0,157.72727272727272,1.3745296098237272,HIGH
1941,15,0.7,0.8,4,300.0,129.4,1.0503246753246753,MEDIUM
1333,14,1.0000000000000002,0.8,3,350.0,95.21428571428571,0.43279220779220773,MEDIUM
591,15,0.9000000000000001,0.7,0,300.0,39.4,0.20846560846560844,MEDIUM
3471,8,1.0000000000000002,0.9000000000000001,4,250.0,433.875,3.856666666666665,HIGH
2297,24,0.8,0.9000000000000001,0,325.0,95.70833333333333,0.4090099715099714,MEDIUM
2676,4,0.8500000000000001,0.8500000000000001,1,300.0,669.0,4.115340253748557,HIGH
2231,19,0.8,0.8,2,300.0,117.42105263157895,0.6835171568627452,MEDIUM
1556,5,0.9500000000000002,1.0000000000000002,4,300.0,311.2,5.459649122807015,HIGH
1619,25,0.9500000000000002,0.7,1,325.0,64.76,0.3121264700212068,MEDIUM
2873,9,0.8500000000000001,0.9000000000000001,2,250.0,319.22222222222223,2.1460317460317455,HIGH
495,7,0.7,1.0000000000000002,5,325.0,70.71428571428571,1.0879120879120878,MEDIUM
715,18,0.7,0.7,5,325.0,39.72222222222222,0.34536891679748827,MEDIUM
1316,26,0.9000000000000001,0.8500000000000001,0,275.0,50.61538461538461,0.24059600530188757,LOW
3065,28,1.0000000000000002,0.8500000000000001,6,300.0,109.46428571428571,0.5463458110516932,MEDIUM
834,9,0.75,0.9000000000000001,3,250.0,92.66666666666667,0.8237037037037036,MEDIUM
3317,15,0.8500000000000001,0.9500000000000002,2,275.0,221.13333333333333,1.1490181644980404,HIGH
3288,30,0.8500000000000001,1.0000000000000002,2,275.0,109.6,0.5023682200152787,LOW
922,30,1.0000000000000002,0.8,1,275.0,30.733333333333334,0.14451410658307207,MEDIUM
1269,28,0.9500000000000002,0.8500000000000001,5,350.0,45.32142857142857,0.19521950656692877,MEDIUM
1257,20,0.8500000000000001,1.0000000000000002,6,325.0,62.85,0.32501616031027786,MEDIUM
1208,12,1.0000000000000002,0.7,0,325.0,100.66666666666667,0.4424908424908425,MEDIUM
936,28,0.7,0.9500000000000002,2,350.0,33.42857142857143,0.154672395273899,MEDIUM
2957,3,0.75,1.0000000000000002,0,350.0,985.6666666666666,3.754920634920634,HIGH
3498,18,0.9000000000000001,0.8500000000000001,5,300.0,194.33333333333334,1.1724484665661132,HIGH
844,24,0.9500000000000002,0.8500000000000001,2,275.0,35.166666666666664,0.17276053527108967,LOW
3393,17,0.7,0.8500000000000001,5,300.0,199.58823529411765,1.5840336134453779,HIGH
798,9,0.8,0.8,2,300.0,88.66666666666667,0.59375,MEDIUM
1003,27,0.9500000000000002,0.8,6,325.0,37.148148148148145,0.1933680354732986,MEDIUM
2662,23,0.9000000000000001,0.9500000000000002,0,300.0,115.73913043478261,0.45122468005763183,LOW
1137,9,0.7,0.9500000000000002,3,350.0,126.33333333333333,0.8141783029001073,MEDIUM
3236,26,0.7,0.8,2,250.0,124.46153846153847,0.9630952380952381,MEDIUM
2893,11,0.7,0.9000000000000001,2,325.0,263.0,1.5699362366029033,HIGH
704,14,0.7,0.9500000000000002,2,250.0,50.285714285714285,0.3528822055137844,MEDIUM
1594,14,0.8,0.8500000000000001,0,275.0,113.85714285714286,0.6088617265087852,MEDIUM
3369,8,0.9500000000000002,0.9500000000000002,3,325.0,421.125,2.297208608565948,HIGH
2461,25,0.9500000000000002,0.9500000000000002,1,350.0,98.44,0.324627357868355,LOW
3190,25,0.8500000000000001,0.8500000000000001,2,250.0,127.6,0.7678652023469231,LOW
1422,14,0.75,0.7,1,350.0,101.57142857142857,0.5952904238618525,MEDIUM
796,30,0.8500000000000001,0.9500000000000002,1,275.0,26.533333333333335,0.12360608325164743,LOW
574,8,0.75,0.8500000000000001,2,300.0,71.75,0.5002178649237472,MEDIUM
2481,3,1.0000000000000002,0.9500000000000002,4,350.0,827.0,7.461654135338343,HIGH
630,10,0.7,0.8500000000000001,2,275.0,63.0,0.481283422459893,MEDIUM
2419,20,0.9000000000000001,0.8500000000000001,1,300.0,120.95,0.5547528953101706,LOW
2440,15,0.8,0.8,5,300.0,162.66666666666666,1.2708333333333333,HIGH
3390,6,1.0000000000000002,0.8500000000000001,3,300.0,565.0,4.431372549019606,HIGH
1760,21,0.9500000000000002,0.9500000000000002,3,325.0,83.80952380952381,0.3333570092572861,MEDIUM
2367,6,0.9500000000000002,0.9500000000000002,5,350.0,394.5,7.4934705184012635,HIGH
338,4,0.7,0.8,0,250.0,84.5,0.6035714285714285,MEDIUM
404,30,1.0000000000000002,0.9500000000000002,1,350.0,13.466666666666667,0.041897848068446965,LOW
2350,27,0.75,0.8500000000000001,6,300.0,87.03703703703704,0.5851229380641144,MEDIUM
1045,26,0.8,1.0000000000000002,1,275.0,40.19230769230769,0.18999999999999995,MEDIUM
3089,11,0.8,0.7,3,250.0,280.8181818181818,2.758035714285714,HIGH
2191,20,0.9000000000000001,0.9000000000000001,5,250.0,109.55,0.7213168724279834,MEDIUM
609,8,0.7,0.9500000000000002,6,300.0,76.125,1.526315789473684,HIGH
3203,27,0.8500000000000001,0.9000000000000001,6,350.0,118.62962962962963,0.569650082255124,MEDIUM
3020,12,1.0000000000000002,0.9500000000000002,3,250.0,251.66666666666666,1.4128654970760228,HIGH
617,7,0.8500000000000001,0.8,2,275.0,88.14285714285714,0.6598930481283422,MEDIUM
823,30,0.7,0.8,4,350.0,27.433333333333334,0.16149921507064363,MEDIUM
1000,18,0.8500000000000001,0.9500000000000002,3,275.0,55.55555555555556,0.30021578009194105,MEDIUM
2890,28,0.75,0.7,4,300.0,103.21428571428571,0.7645502645502645,MEDIUM
2830,28,0.75,0.9000000000000001,6,350.0,101.07142857142857,0.5444925444925444,MEDIUM
1843,21,0.8,0.9500000000000002,1,275.0,87.76190476190476,0.44090909090909086,MEDIUM
2535,25,0.9000000000000001,0.75,0,350.0,101.4,0.42920634920634915,MEDIUM
910,11,0.8500000000000001,0.7,1,350.0,82.72727272727273,0.43697478991596633,MEDIUM
2714,20,1.0000000000000002,0.75,5,275.0,135.7,0.8772525252525251,MEDIUM
3173,30,0.9000000000000001,0.9500000000000002,4,300.0,105.76666666666667,0.4757834757834756,MEDIUM
1414,8,0.7,0.8,6,325.0,176.75,3.8846153846153846,HIGH
1451,28,0.7,0.9000000000000001,2,350.0,51.82142857142857,0.2530961102389674,MEDIUM
2021,23,0.75,0.8500000000000001,2,275.0,87.8695652173913,0.5489517018928783,MEDIUM
1711,23,0.8,0.8,0,300.0,74.3913043478261,0.38745471014492755,MEDIUM
1173,30,0.9500000000000002,0.9500000000000002,5,250.0,39.1,0.20795567867036005,MEDIUM
1401,6,0.9500000000000002,0.7,3,300.0,233.5,2.340852130325814,HIGH
1067,17,1.0000000000000002,0.9500000000000002,3,350.0,62.76470588235294,0.22921589688506971,MEDIUM
1303,29,0.8,0.8,2,300.0,44.93103448275862,0.25135030864197533,MEDIUM
378,7,0.8500000000000001,0.7,4,250.0,54.0,0.8470588235294118,MEDIUM
349,29,1.0000000000000002,0.9000000000000001,0,350.0,12.03448275862069,0.0382047071702244,LOW
3044,7,0.9500000000000002,0.9500000000000002,0,250.0,434.85714285714283,1.9273446774831808,HIGH
352,18,0.8,0.8,4,300.0,19.555555555555557,0.13095238095238096,MEDIUM
325,18,0.9000000000000001,0.9500000000000002,6,275.0,18.055555555555557,0.11518695729222042,MEDIUM
2147,3,0.7,1.0000000000000002,1,350.0,715.6666666666666,4.381632653061224,HIGH
1458,29,1.0000000000000002,0.7,6,325.0,50.275862068965516,0.27864309603440035,MEDIUM
2154,9,0.7,0.9000000000000001,5,325.0,239.33333333333334,2.63003663003663,HIGH
1122,11,1.0000000000000002,0.8,2,325.0,102.0,0.4794871794871794,MEDIUM
608,6,1.0000000000000002,0.8500000000000001,0,275.0,101.33333333333333,0.4335115864527627,LOW
1841,24,0.8500000000000001,0.75,6,250.0,76.70833333333333,0.6417429193899781,MEDIUM
1778,22,0.9000000000000001,0.9000000000000001,4,350.0,80.81818181818181,0.34842249657064456,MEDIUM
271,20,0.8500000000000001,0.75,0,350.0,13.55,0.0607282913165266,MEDIUM
1554,22,0.9500000000000002,0.9000000000000001,5,350.0,70.63636363636364,0.30546955624354993,MEDIUM
2669,22,0.8,0.9000000000000001,5,300.0,121.31818181818181,0.7268518518518517,MEDIUM
2849,7,1.0000000000000002,1.0000000000000002,4,250.0,407.0,3.798666666666665,HIGH
1263,21,0.7,0.9000000000000001,5,250.0,60.142857142857146,0.5011904761904761,MEDIUM
2636,22,0.8,0.75,0,325.0,119.81818181818181,0.6144522144522144,MEDIUM
3155,22,0.7,0.7,1,275.0,143.4090909090909,1.1149394822864211,HIGH
3060,23,0.75,0.8,6,250.0,133.04347826086956,1.2,HIGH
541,23,0.8,1.0000000000000002,4,325.0,23.52173913043478,0.1095141700404858,MEDIUM
3232,26,0.9500000000000002,0.9500000000000002,3,250.0,124.3076923076923,0.6228110321570515,MEDIUM
2465,15,0.75,0.8,6,300.0,164.33333333333334,1.521604938271605,HIGH
3141,23,0.7,0.8500000000000001,4,350.0,136.56521739130434,0.7938333228028054,MEDIUM
807,16,0.9500000000000002,0.7,1,350.0,50.4375,0.23114930182599353,MEDIUM
3144,19,0.9500000000000002,1.0000000000000002,0,250.0,165.47368421052633,0.6967313019390579,LOW
1064,17,0.75,0.9500000000000002,6,325.0,62.588235294117645,0.41771561771561766,MEDIUM
665,19,1.0000000000000002,0.9500000000000002,2,350.0,35.0,0.11764705882352937,LOW
2066,6,0.9000000000000001,0.8500000000000001,6,250.0,344.3333333333333,10.802614379084964,HIGH
2485,29,0.7,0.7,0,275.0,85.6896551724138,0.6359158083296015,MEDIUM
2101,9,0.9000000000000001,0.75,6,250.0,233.44444444444446,4.150123456790123,HIGH
2541,12,1.0000000000000002,0.8,3,275.0,211.75,1.283333333333333,HIGH
1174,28,0.7,0.9000000000000001,1,250.0,41.92857142857143,0.27607289829512044,MEDIUM
2800,27,0.8500000000000001,0.75,6,325.0,103.70370370370371,0.6435394670688787,MEDIUM
2088,29,0.8,0.7,6,350.0,72.0,0.4631765749778172,MEDIUM
3193,7,0.8500000000000001,0.8500000000000001,0,250.0,456.14285714285717,2.525358378645575,HIGH
1217,18,0.7,0.9500000000000002,0,300.0,67.61111111111111,0.3389028125870231,MEDIUM
1391,14,0.8500000000000001,0.8500000000000001,0,300.0,99.35714285714286,0.45839512275498423,LOW
373,11,0.8500000000000001,1.0000000000000002,4,325.0,33.90909090909091,0.1928894634776987,MEDIUM
364,24,0.75,1.0000000000000002,3,325.0,15.166666666666666,0.07111111111111108,MEDIUM
2131,12,0.75,0.8,6,350.0,177.58333333333334,1.6912698412698413,HIGH
751,10,0.9500000000000002,0.8500000000000001,0,300.0,75.1,0.31001031991744055,LOW
1460,13,0.8,0.75,1,350.0,112.3076923076923,0.5793650793650794,MEDIUM
829,21,0.7,0.8500000000000001,5,250.0,39.476190476190474,0.34831932773109237,MEDIUM
3055,3,0.9500000000000002,0.9000000000000001,5,325.0,1018.3333333333334,10.994152046783622,HIGH
432,18,1.0000000000000002,0.7,2,325.0,24.0,0.11868131868131866,MEDIUM
2478,5,0.8,0.9000000000000001,3,325.0,495.6,5.294871794871794,HIGH
292,13,0.8500000000000001,0.9500000000000002,5,325.0,22.46153846153846,0.13908073350797803,MEDIUM
1317,10,0.7,0.9500000000000002,6,325.0,131.7,1.523423944476576,HIGH
3047,15,0.7,0.7,0,275.0,203.13333333333333,1.5074829931972789,HIGH
1207,27,0.75,0.8,3,325.0,44.7037037037037,0.2579059829059829,MEDIUM
3452,14,0.7,0.9000000000000001,2,250.0,246.57142857142858,1.8264550264550263,HIGH
766,24,0.9500000000000002,0.75,6,300.0,31.916666666666668,0.19909031838856395,MEDIUM
726,9,0.9500000000000002,0.9500000000000002,2,325.0,80.66666666666667,0.35359654196219276,LOW
3141,4,0.7,0.7,6,300.0,785.25,21.367346938775512,HIGH
1814,18,0.75,1.0000000000000002,5,350.0,100.77777777777777,0.5315750915750915,MEDIUM
602,17,0.75,0.9500000000000002,5,275.0,35.411764705882355,0.25603402445507706,MEDIUM
2787,13,0.75,0.75,4,350.0,214.3846153846154,1.572910052910053,HIGH
1585,3,0.75,0.7,1,275.0,528.3333333333334,5.489177489177489,HIGH
269,21,0.75,0.9500000000000002,2,300.0,12.80952380952381,0.06623576485072329,MEDIUM
1449,25,0.9500000000000002,0.8,0,250.0,57.96,0.3050526315789473,MEDIUM
2246,23,0.7,0.8500000000000001,6,350.0,97.65217391304348,0.6344184732716617,MEDIUM
1948,12,0.9000000000000001,0.75,4,350.0,162.33333333333334,1.0306878306878304,MEDIUM
1280,30,0.8,0.7,6,275.0,42.666666666666664,0.34632034632034636,MEDIUM
930,8,0.7,1.0000000000000002,1,275.0,116.25,0.6901669758812614,MEDIUM
574,14,0.9000000000000001,0.8500000000000001,6,350.0,41.0,0.26797385620915026,MEDIUM
428,30,0.9500000000000002,0.9500000000000002,6,275.0,14.266666666666667,0.07185427684042639,MEDIUM
2886,6,1.0000000000000002,0.9500000000000002,2,275.0,481.0,2.7617224880382762,HIGH
1643,28,0.7,0.8,2,250.0,58.67857142857143,0.4513736263736264,MEDIUM
1683,15,1.0000000000000002,0.9500000000000002,4,250.0,112.2,0.6442105263157892,MEDIUM
617,10,0.9000000000000001,0.8500000000000001,6,275.0,61.7,0.7332144979203801,MEDIUM
1385,23,0.7,0.8500000000000001,1,350.0,60.21739130434783,0.3023027392775292,MEDIUM
687,21,0.8,0.7,5,300.0,32.714285714285715,0.25558035714285715,MEDIUM
3261,9,0.9500000000000002,0.75,0,250.0,362.3333333333333,2.034152046783625,HIGH
3144,9,0.75,1.0000000000000002,2,250.0,349.3333333333333,2.395428571428571,HIGH
1870,11,0.75,0.9500000000000002,1,325.0,170.0,0.8075573549257757,MEDIUM
2054,23,0.75,0.8,6,350.0,89.30434782608695,0.5753501400560225,MEDIUM
1196,5,0.7,0.7,2,325.0,239.2,2.5034013605442182,HIGH
1834,20,1.0000000000000002,0.7,3,350.0,91.7,0.44033613445378145,MEDIUM
3261,11,0.9500000000000002,1.0000000000000002,2,300.0,296.45454545454544,1.2713450292397654,HIGH
1987,8,0.8,0.9500000000000002,6,275.0,248.375,4.753588516746411,HIGH
3183,16,1.0000000000000002,0.9000000000000001,0,350.0,198.9375,0.6315476190476188,LOW
3056,8,0.8,0.7,4,275.0,382.0,4.961038961038961,HIGH
2803,26,0.8,0.75,5,275.0,107.8076923076923,0.808946608946609,MEDIUM
713,27,0.7,0.7,6,250.0,26.40740740740741,0.2771622934888241,MEDIUM
1144,18,0.9500000000000002,0.9500000000000002,4,300.0,63.55555555555556,0.3018071494525787,MEDIUM
1172,25,0.75,1.0000000000000002,1,325.0,46.88,0.2003418803418803,MEDIUM
1307,12,1.0000000000000002,0.8500000000000001,2,350.0,108.91666666666667,0.43932773109243684,LOW
372,17,0.75,0.8500000000000001,5,250.0,21.88235294117647,0.19450980392156858,MEDIUM
2685,19,0.8,0.8,5,250.0,141.31578947368422,1.1986607142857142,HIGH
922,23,0.9000000000000001,0.9500000000000002,3,350.0,40.08695652173913,0.15405179615705927,MEDIUM
436,6,0.8,0.75,5,325.0,72.66666666666667,2.235897435897436,HIGH
2266,6,1.0000000000000002,0.7,1,275.0,377.6666666666667,2.354285714285714,HIGH
2181,7,0.75,0.8,2,300.0,311.57142857142856,2.4233333333333333,HIGH
1343,13,1.0000000000000002,0.8500000000000001,4,325.0,103.3076923076923,0.54017094017094,MEDIUM
1225,17,0.8,1.0000000000000002,3,325.0,72.05882352941177,0.33653846153846145,MEDIUM
1188,20,0.7,1.0000000000000002,4,300.0,59.4,0.3535714285714285,MEDIUM
